,Year,Title,Decision,Abstract
259,2017,Sequence to Better Sequence: Continuous Revision of Combinatorial Structures,Oral/Poster,"We resent a model that, after learning on observations of (sequence, outcome) airs, can be efficiently used to revise a new sequence in order to imrove its associated outcome.  Our framework requires neither examle imrovements, nor additional evaluation of outcomes for roosed revisions.  To avoid combinatorial-search over sequence elements, we secify a generative model with continuous latent factors, which is learned via joint aroximate inference using a recurrent variational autoencoder (VAE) and an outcome-redicting neural network module.  Under this model, gradient methods can be used to efficiently otimize the continuous latent factors with resect to inferred outcomes.  By aroriately constraining this otimization and using the VAE decoder to generate a revised sequence, we ensure the revision is fundamentally similar to the original sequence, is associated with better outcomes, and looks natural. These desiderata are roven to hold with high robability under our aroach, which is emirically demonstrated for revising natural language sentences.
"
260,2017,Natasha: Faster Non-Convex Stochastic Optimization Via Strongly Non-Convex Parameter,Oral/Poster,"Given a non-convex function $f(x)$ that is an average of $n$ smooth functions, we design stochastic first-order methods to find its aroximate stationary oints. The erformance of our new methods deend on the smallest (negative) eigenvalue $-\sigma$ of the Hessian. This arameter $\sigma$ catures how strongly non-convex $f(x)$ is, and is analogous to the strong convexity arameter for convex otimization.

At least in theory, our methods outerform known results for a range of arameter $\sigma$, and can also be used to find aroximate local minima. Our result imlies an interesting dichotomy: there exists a threshold $\sigma_0$ so that the (currently) fastest methods for $\sigma\sigma_0$ and for $\sigma\sigma_0$ have different behaviors: the former scales with $n^{23}$ and the latter scales with $n^{34}$.
"
261,2017,Reduced Space and Faster Convergence in Imperfect-Information Games via Pruning,Oral/Poster,"Iterative algorithms such as Counterfactual Regret Minimization (CFR) are the most oular way to solve large zero-sum imerfect-information games. In this aer we introduce Best-Resonse Pruning (BRP), an imrovement to iterative algorithms such as CFR that allows oorly-erforming actions to be temorarily runed. We rove that when using CFR in zero-sum games, adding BRP will asymtotically rune any action that is not art of a best resonse to some Nash equilibrium. This leads to rovably faster convergence and lower sace requirements. Exeriments show that BRP results in a factor of 7 reduction in sace, and the reduction factor increases with game size.
"
262,2017,Lost Relatives of the Gumbel Trick,Oral/Poster,"The Gumbel trick is a method to samle from a discrete robability distribution, or to estimate its normalizing artition function. The method relies on reeatedly alying a random erturbation to the distribution in a articular way, each time solving for the most likely configuration. We derive an entire family of related methods, of which the Gumbel trick is one member, and show that the new methods have suerior roerties in several settings with minimal additional comutational cost. In articular, for the Gumbel trick to yield comutational benefits for discrete grahical models, Gumbel erturbations on all configurations are tyically relaced with so-called low-rank erturbations. We show how a subfamily of our new methods adats to this setting, roving new uer and lower bounds on the log artition function and deriving a family of sequential samlers for the Gibbs distribution. Finally, we balance the discussion by showing how the simler analytical form of the Gumbel trick enables additional theoretical results.
"
263,2017,RobustFill: Neural Program Learning under Noisy I/O,Oral/Poster,"The roblem of automatically generating a comuter rogram from some secification has been studied since the early days of AI. Recently, two cometing aroaches for 'automatic rogram learning' have received significant attention: (1) 'neural rogram synthesis', where a neural network is conditioned on inutoutut (IO) examles and learns to generate a rogram, and (2) 'neural rogram induction', where a neural network generates new oututs directly using a latent rogram reresentation. Here, for the first time, we directly comare both aroaches on a large-scale, real-world learning task and we additionally contrast to rule-based rogram synthesis, which uses hand-crafted semantics to guide the rogram generation. 
Our neural models use a modified attention RNN to allow encoding of variable-sized sets of IO airs, which achieve 92% accuracy on a real-world test set, comared to the 34% accuracy of the revious best neural synthesis aroach. The synthesis model also outerforms a comarable induction model on this task, but we more imortantly demonstrate that the strength of each aroach is highly deendent on the evaluation metric and end-user alication. Finally, we show that we can train our neural models to remain very robust to the tye of noise exected in real-world data (e.g., tyos), while a highly-engineered rule-based system fails entirely.
"
264,2017,Efficient Distributed Learning with Sparsity,Oral/Poster,"We roose a novel, efficient aroach for distributed sarse learning with observations randomly artitioned across machines. In each round of the roosed method, worker machines comute the gradient of the loss on local data and the master machine solves a shifted $\ell_1$ regularized loss minimization roblem. After a number of communication rounds that scales only logarithmically with the number of machines, and indeendent of other arameters of the roblem, the roosed aroach rovably matches the estimation error bound of centralized methods."
265,2017,Nonparanormal Information Estimation,Oral/Poster,"We study the roblem of using i.i.d. samles from an unknown multivariate robability distribution  to estimate the mutual information of . This roblem has recently received attention in two settings: (1) where  is assumed to be Gaussian and (2) where  is assumed only to lie in a large nonarametric smoothness class. Estimators roosed for the Gaussian case converge in high dimensions when the Gaussian assumtion holds, but are brittle, failing dramatically when  is not Gaussian, while estimators roosed for the nonarametric case fail to converge with realistic samle sizes excet in very low dimension. Hence, there is a lack of robust mutual information estimators for many realistic data. To address this, we roose estimators for mutual information when  is assumed to be a nonaranormal (or Gaussian coula) model, a semiarametric comromise between Gaussian and nonarametric extremes. Using theoretical bounds and exeriments, we show these estimators strike a ractical balance between robustness and scalability.
"
266,2017,Visualizing and Understanding Multilayer Perceptron Models: A Case Study in Speech Processing,Oral/Poster,"Desite the recent success of dee learning, the nature of the transformations they aly to the inut features remains oorly understood. This study rovides an emirical framework to study the encoding roerties of node activations in various layers of the network, and to construct the exact function alied to each data oint in the form of a linear transform. These methods are used to discern and quantify roerties of feed-forward neural networks trained to ma acoustic features to honeme labels. We show a selective and nonlinear waring of the feature sace, achieved by forming rototyical functions to account for the ossible variation of each class. This study rovides a joint framework where the roerties of node activations and the functions imlemented by the network can be linked together. 
"
267,2017,Tensor-Train Recurrent Neural Networks for Video Classification,Oral/Poster,"The Recurrent Neural Networks and their variants have shown romising erformances in sequence modeling tasks such as Natural Language Processing. These models, however, turn out to be imractical and difficult to train when exosed to very high-dimensional inuts due to the large inut-to-hidden weight matrix. This may have revented RNNs' large-scale alication in tasks that involve very high inut dimensions such as video modeling; current aroaches reduce the inut dimensions using various feature extractors. To address this challenge, we roose a new, more general and efficient aroach by factorizing the inut-to-hidden weight matrix using Tensor-Train decomosition which is trained simultaneously with the weights themselves. We test our model on classification tasks using multile real-world video datasets and achieve cometitive erformances with state-of-the-art models, even though our model architecture is orders of magnitude less comlex. We believe that the roosed aroach rovides a novel and fundamental building block for modeling high-dimensional sequential data with RNN architectures and oens u many ossibilities to transfer the exressive and advanced architectures from other domains such as NLP to modeling high-dimensional sequential data. 
"
268,2017,“Convex Until Proven Guilty”: Dimension-Free Acceleration of Gradient Descent on Non-Convex Functions,Oral/Poster,"We develo and analyze a variant of Nesterov's accelerated gradient descent (AGD) for minimization of smooth non-convex functions. We rove that one of two cases occurs: either our AGD variant converges quickly, as if the function was convex, or we roduce a certificate that the function is “guilty” of being non-convex. This non-convexity certificate allows us to exloit negative curvature and obtain deterministic, dimension-free acceleration of convergence for non-convex functions. For a function $f$ with Lischitz continuous gradient and Hessian, we comute a oint $x$ with $\|\nabla f(x)\| \le \esilon$ in $O(\esilon^{-74} \log(1 \esilon) )$ gradient and function evaluations.  Assuming additionally that the third derivative is Lischitz, we require only $O(\esilon^{-53} \log(1 \esilon) )$ evaluations."
269,2017,Strongly-Typed Agents are Guaranteed to Interact Safely,Oral/Poster,"As artificial agents roliferate, it is becoming increasingly imortant to ensure that their interactions with one another are well-behaved. In this aer, we formalize a common-sense notion of when algorithms are well-behaved: an algorithm is safe if it does no harm. Motivated by recent rogress in dee learning, we focus on the secific case where agents udate their actions according to gradient descent. The aer shows that that gradient descent converges to a Nash equilibrium in safe games. The main contribution is to define strongly-tyed agents and show they are guaranteed to interact safely, thereby roviding sufficient conditions to guarantee safe interactions. A series of examles show that strong-tying generalizes certain key features of convexity, is closely related to blind source searation, and introduces a new ersective on classical multilinear games based on tensor decomosition. 
"
270,2017,Learning to Aggregate Ordinal Labels by Maximizing Separating Width,Oral/Poster,"While crowdsourcing has been a cost and time efficient method to label massive samles, one critical issue is quality control, for which the key challenge is to infer the ground truth from noisy or even adversarial data by various users. A large class of crowdsourcing roblems, such as those involving age, grade, level, or stage, have an ordinal structure in their labels. Based on a technique of samling estimated label from the osterior distribution, we define a novel searating width among the labeled observations to characterize the quality of samled labels, and develo an efficient algorithm to otimize it through solving multile linear decision boundaries and adjusting rior distributions. Our algorithm is emirically evaluated on several real world datasets, and demonstrates its suremacy over state-of-the-art methods.
"
271,2017,Programming with a Differentiable Forth Interpreter,Oral/Poster,"Given that in ractice training data is scarce for all but a small set of roblems, a core question is how to incororate rior knowledge into a model. In this aer, we consider the case of rior rocedural knowledge for neural networks, such as knowing how a rogram should traverse a sequence, but not what local actions should be erformed at each ste. To this end, we resent an end-to-end differentiable interreter for the rogramming language Forth which enables rogrammers to write rogram sketches with slots that can be filled with behaviour trained from rogram inut-outut data. We can otimise this behaviour directly through gradient descent techniques on user-secified objectives, and also integrate the rogram into any larger neural comutation grah. We show emirically that our interreter is able to effectively leverage different levels of rior rogram structure and learn comlex behaviours such as sequence sorting and addition. When connected to oututs of an LSTM and trained jointly, our interreter achieves state-of-the-art accuracy for end-to-end reasoning about quantities exressed in natural language stories.
"
272,2017,Innovation Pursuit: A New Approach to the Subspace Clustering Problem,Oral/Poster,"This aer resents a new scalable aroach, termed Innovation Pursuit (iPursuit), to the roblem of subsace clustering. iPursuit rests on a new geometrical idea whereby each subsace is identified based on its novelty with resect to the other subsaces. The subsaces are identified consecutively by solving a series of simle linear otimization roblems, each searching for a direction of innovation in the san of the data. A detailed mathematical analysis is rovided establishing sufficient conditions for the roosed aroach to correctly cluster the data oints. Moreover, the roosed direction search aroach can be integrated with sectral clustering to yield a new variant of sectral-clustering-based algorithms. Remarkably, the roosed aroach can rovably yield exact clustering even when the subsaces have significant intersections. The numerical simulations demonstrate that iPursuit can often outerform the state-of-the-art subsace clustering algorithms – more so for subsaces with significant intersections – along with substantial reductions in comutational comlexity.
"
273,2017,A Unified Maximum Likelihood Approach for Estimating Symmetric Properties of Discrete Distributions,Oral/Poster,"Symmetric distribution roerties such as suort size, suort coverage, entroy, and roximity to uniformity, arise in many alications. Recently, researchers alied different estimators and analysis tools to derive asymtotically samle-otimal aroximations for each of these roerties. We show that a single, simle, lug-in
estimator---\emh{rofile maximum likelihood (PML)}--is samle cometitive for all symmetric roerties, and in articular is asymtotically samle-otimal for all the above roerties.
"
274,2017,Axiomatic Attribution for Deep Networks,Oral/Poster,"We study the roblem of attributing the rediction of a dee network to its inut features, a roblem reviously studied by several other
works. We identify two fundamental axioms—Sensitivity and Imlementation Invariance that
attribution methods ought to satisfy. We show that they are not satisfied by most known attribution methods, which we consider to be a fundamental weakness of those methods. We use the axioms to guide the design of a new attribution method called Integrated Gradients. Our method requires no modification to the original network and is extremely simle to imlement;
it just needs a few calls to the standard gradient oerator. We aly this method to a coule of image models, a coule of text models and a chemistry model, demonstrating its ability to debug networks, to extract rules from a network,
and to enable users to engage with models better.
"
275,2017,Sequence Modeling via Segmentations,Oral/Poster,"Segmental structure is a common attern in many tyes of sequences such as hrases in human languages. In this aer, we resent a robabilistic model for sequences via their segmentations. The robability of a segmented sequence is calculated as the roduct of the robabilities of all its segments,  where each segment is modeled using existing tools such as recurrent neural networks. Since the segmentation of a sequence is usually unknown in advance, we sum over all valid segmentations to obtain the final robability for the sequence. An efficient dynamic rogramming algorithm is develoed for  forward and backward comutations without resorting to any aroximation. We demonstrate our aroach on text segmentation and seech recognition tasks. In addition to quantitative results, we also show that our aroach can discover meaningful segments in their resective alication contexts.
"
276,2017,Convergence Analysis of Proximal Gradient with Momentum for Nonconvex Optimization,Oral/Poster,"In this work, we investigate the accelerated roximal gradient method for nonconvex rogramming (APGnc). The method comares between a usual roximal gradient ste and a linear extraolation ste, and accets the one that has a lower function value to achieve a monotonic decrease. In secific, under a general nonsmooth and nonconvex setting, we rovide a rigorous argument to show that the limit oints of the sequence generated by APGnc are critical oints of the objective function. Then, by exloiting the Kurdyka-Lojasiewicz (KL) roerty for a broad class of functions, we establish the linear and sub-linear convergence rates of the function value sequence generated by APGnc. We further roose a stochastic variance reduced APGnc (SVRG-APGnc), and establish its linear convergence under a secial case of the KL roerty. We also extend the analysis to the inexact version of these methods and develo an adative momentum strategy that imroves the numerical erformance.
"
277,2017,Coordinated Multi-Agent Imitation Learning,Oral/Poster,"We study the roblem of imitation learning from demonstrations of multile coordinating agents. One key challenge in this setting is that learning a good model of coordination can be difficult, since coordination is often imlicit in the demonstrations and must be inferred as a latent variable.  We roose a joint aroach that simultaneously learns a latent coordination model along with the individual olicies. In articular, our method integrates unsuervised structure learning with conventional imitation learning. We illustrate the ower of our aroach on a difficult roblem of learning multile olicies for fine-grained behavior modeling in team sorts, where different layers occuy different roles in the coordinated team strategy.  We show that having a coordination model to infer the roles of layers  yields substantially imroved imitation loss comared to conventional baselines.
"
278,2017,Uncorrelation and Evenness: a New Diversity-Promoting Regularizer,Oral/Poster,"Latent sace models (LSMs) rovide a rinciled and effective way to extract hidden atterns from observed data. To coe with two challenges in LSMs: (1) how to cature infrequent atterns when attern frequency is imbalanced and (2) how to reduce model size without sacrificing their exressiveness, several studies have been roosed
to ""diversify"" LSMs, which design regularizers to encourage the comonents therein to be ""diverse"". In light of the limitations of existing aroaches, we design a new diversity-romoting regularizer by considering two factors: uncorrelation and evenness, which encourage the comonents to be uncorrelated and to lay equally imortant roles in modeling data. Formally, this amounts to encouraging the covariance matrix of the comonents to have more uniform eigenvalues. We aly the regularizer to two LSMs and develo an efficient otimization algorithm. Exeriments on healthcare, image and text data demonstrate the effectiveness of the regularizer.
"
279,2017,Differentiable Programs with Neural Libraries,Oral/Poster,"We develo a framework for combining differentiable rogramming languages with neural networks. Using this framework we create end-to-end trainable systems that learn to write interretable algorithms with ercetual comonents. We exlore the benefits of inductive biases for strong generalization and modularity that come from the rogram-like structure of our models. In articular, modularity allows us to learn a library of (neural) functions which grows and imroves as more tasks are solved. Emirically, we show that this leads to lifelong learning systems that transfer knowledge to new tasks more effectively than baselines.
"
280,2017,Selective Inference for Sparse High-Order Interaction Models,Oral/Poster,"Finding statistically significant high-order interactions in redictive modeling is imortant but challenging task because the ossible number of high-order interactions is extremely large (e.g., $ 10^{17}$). In this aer we study feature selection and statistical inference for sarse high-order interaction models. Our main contribution is to extend recently develoed selective inference framework for linear models to high-order interaction models by develoing a novel algorithm for efficiently characterizing the selection event for the selective inference of high-order interactions.  We demonstrate the effectiveness of the roosed algorithm by alying it to an HIV drug resonse rediction roblem."
281,2017,Gradient Coding: Avoiding Stragglers in Distributed Learning,Oral/Poster,"We roose a novel coding theoretic framework for mitigating stragglers in distributed learning. We show how carefully relicating data blocks and coding across gradients can rovide tolerance to failures and stragglers for synchronous Gradient Descent. We imlement our schemes in ython (using MPI) to run on Amazon EC2, and show how we comare against baseline aroaches in running time and generalization error.
"
282,2017,On Calibration of Modern Neural Networks,Oral/Poster,"Confidence calibration -- the roblem of redicting robability estimates reresentative of the true correctness likelihood -- is imortant for classification models in many alications. We discover that modern neural networks, unlike those from a decade ago, are oorly calibrated. Through extensive exeriments, we observe that deth, width, weight decay, and Batch Normalization are imortant factors influencing calibration. We evaluate the erformance of various ost-rocessing calibration methods on state-of-the-art architectures with image and document classification datasets. Our analysis and exeriments not only offer insights into neural network learning, but also rovide a simle and straightforward recie for ractical settings: on most datasets, temerature scaling -- a single-arameter variant of Platt Scaling -- is surrisingly effective at calibrating redictions.
"
283,2017,Latent LSTM Allocation: Joint clustering and non-linear dynamic modeling of sequence data,Oral/Poster,"Recurrent neural networks, such as long-short term memory (LSTM) networks, are owerful tools for modeling sequential data like user browsing history (Tan et al., 2016; Korusik et al., 2016) or natural language text (Mikolov et al., 2010). However, to generalize across different user tyes, LSTMs require a large number of arameters, notwithstanding the simlicity of the underlying dynamics, rendering it uninterretable, which is highly undesirable in user modeling. The increase in comlexity and arameters arises due to a large action sace in which many of the actions have similar intent or toic. In this aer, we introduce Latent LSTM Allocation (LLA) for user modeling combining hierarchical Bayesian models with LSTMs. In LLA, each user is modeled as a sequence of actions, and the model jointly grous actions into toics and learns the temoral dynamics over the toic sequence, instead of action sace directly. This leads to a model that is highly interretable, concise, and can cature intricate dynamics. We resent an efficient Stochastic EM inference algorithm for our model that scales to millions of usersdocuments. Our exerimental evaluations show that the roosed model comares favorably with several state-of-the-art baselines.
"
284,2017,How to Escape Saddle Points Efficiently,Oral/Poster,"This aer shows that a erturbed form of gradient descent converges to a second-order stationary oint in a number iterations which deends only oly-logarithmically on dimension (i.e., it is almost ``dimension-free''). The convergence rate of this rocedure matches the well-known convergence rate of gradient descent to first-order stationary oints, u to log factors. When all saddle oints are non-degenerate, all second-order stationary oints are local minima, and our result thus shows that erturbed gradient descent can escae saddle oints almost for free. Our results can be directly alied to many machine learning alications, including dee learning. As a articular concrete examle of such an alication, we show that our results can be used directly to establish shar global convergence rates for matrix factorization. Our results rely on a novel characterization of the geometry around saddle oints, which may be of indeendent interest to the non-convex otimization community.
"
285,2017,Deep Decentralized Multi-task Multi-Agent Reinforcement Learning under Partial Observability,Oral/Poster,"Many real-world tasks involve multile agents with artial observability and limited communication. Learning is challenging in these settings due to local viewoints of agents, which erceive the world as non-stationary due to concurrently-exloring teammates. Aroaches that learn secialized olicies for individual tasks face roblems when alied to the real world: not only do agents have to learn and store distinct olicies for each task, but in ractice identities of tasks are often non-observable, making these aroaches inalicable. This aer formalizes and addresses the roblem of multi-task multi-agent reinforcement learning under artial observability. We introduce a decentralized single-task learning aroach that is robust to concurrent interactions of teammates, and resent an aroach for distilling single-task olicies into a unified olicy that erforms well across multile related tasks, without exlicit rovision of task identity.
"
286,2017,Learning Latent Space Models with Angular Constraints,Oral/Poster,"The large model caacity of latent sace models (LSMs) enables them to achieve great erformance on various alications, but meanwhile renders LSMs to be rone to overfitting. Several recent studies investigate a new tye of regularization aroach, which encourages comonents in LSMs to be diverse, for the sake of alleviating overfitting. While they have shown romising emirical effectiveness, in theory why larger ""diversity"" results in less overfitting is still unclear. To bridge this ga, we roose a new diversity-romoting aroach that is both theoretically analyzable and emirically effective. Secifically, we use near-orthogonality to characterize ""diversity"" and imose angular constraints (ACs) on the comonents of LSMs to romote diversity. A generalization error analysis shows that larger diversity results in smaller estimation error and larger aroximation error. An efficient ADMM algorithm is develoed to solve the constrained LSM roblems. Exeriments demonstrate that ACs imrove generalization erformance of LSMs and outerform other diversity-romoting aroaches.
"
287,2017,Developing Bug-Free Machine Learning Systems With Formal Mathematics,Oral/Poster,"Noisy data, non-convex objectives, model missecification, and numerical instability can all cause undesired behaviors in machine learning systems.  As a result, detecting actual imlementation errors can be extremely difficult.  We demonstrate a methodology in which develoers use an interactive roof assistant to both imlement their system and to state a formal theorem defining what it means for their system to be correct.  The rocess of roving this theorem interactively in the roof assistant exoses all imlementation errors since any error in the rogram would cause the roof to fail.  As a case study, we imlement a new system, Certigrad, for otimizing over stochastic comutation grahs, and we generate a formal (i.e. machine-checkable) roof that the gradients samled by the system are unbiased estimates of the true mathematical gradients.  We train a variational autoencoder using Certigrad and find the erformance comarable to training the same model in TensorFlow.
"
288,2017,Dictionary Learning Based on Sparse Distribution Tomography,Oral/Poster,"We roose a new statistical dictionary learning algorithm for sarse signals that is based on an $\alha$-stable innovation model. The arameters of the underlying model---that is, the atoms of the dictionary, the sarsity index $\alha$ and the disersion of the transform-domain coefficients---are recovered
using a new tye of robability distribution tomograhy. Secifically, we drive our estimator with a series of random rojections of the data, which results in an efficient algorithm.
Moreover, since the rojections are achieved using linear combinations, we can invoke the generalized central limit theorem to justify the use of our method for sarse signals that are not necessarily $\alha$-stable. 
We evaluate our algorithm by erforming two tyes of exeriments: image in-ainting and image denoising. In both cases, we find that our aroach is cometitive with state-of-the-art dictionary learning techniques. 
Beyond the algorithm itself, two asects of this study are interesting in their own right. The first is our statistical formulation of the roblem, which unifies the toics of dictionary learning and indeendent comonent analysis. The second is a generalization of a classical theorem about isometries of $\ell_$-norms that constitutes the foundation of our aroach.
"
289,2017,Learning Discrete Representations via Information Maximizing Self-Augmented Training,Oral/Poster,"Learning discrete reresentations of data is a central machine learning task because of the comactness of the reresentations and ease of interretation. The task includes clustering and hash learning as secial cases. Dee neural networks are romising to be used because they can model the non-linearity of data and scale to large datasets. However, their model comlexity is huge, and therefore, we need to carefully regularize the networks in order to learn useful reresentations that exhibit intended invariance for alications of interest. To this end, we roose a method called Information Maximizing Self-Augmented Training (IMSAT). In IMSAT, we use data augmentation to imose the invariance on discrete reresentations. More secifically, we encourage the redicted reresentations of augmented data oints to be close to those of the original data oints in an end-to-end fashion. At the same time, we maximize the information-theoretic deendency between data and their redicted discrete reresentations. Extensive exeriments on benchmark datasets show that IMSAT roduces state-of-the-art results for both clustering and unsuervised hash learning.
"
290,2017,"Sketched Ridge Regression: Optimization Perspective, Statistical Perspective, and Model Averaging",Oral/Poster,"We address the statistical and otimization imacts of using classical sketch versus Hessian sketch to solve aroximately the Matrix Ridge Regression (MRR) roblem. Prior research has considered the effects of classical sketch on least squares regression (LSR), a strictly simler roblem. We establish that classical sketch has a similar effect uon the otimization roerties of MRR as it does on those of LSR---namely, it recovers nearly otimal solutions. In contrast, Hessian sketch does not have this guarantee; instead, the aroximation error is governed by a subtle interlay between the ``mass'' in the resonses and the otimal objective value. For both tyes of aroximations, the regularization in the sketched MRR roblem gives it significantly different statistical roerties from the sketched LSR roblem. In articular, there is a bias-variance trade-off in sketched MRR that is not resent in sketched LSR. We rovide uer and lower bounds on the biases and variances of sketched MRR; these establish that the variance is significantly increased when classical sketches are used, while the bias is significantly increased when using Hessian sketches. Emirically, sketched MRR solutions can have risks that are higher by an order-of-magnitude than those of the otimal MRR solutions. We establish theoretically and emirically that model averaging greatly decreases this ga. Thus, in the distributed setting, sketching combined with model averaging is a owerful technique that quickly obtains near-otimal solutions to the MRR roblem while greatly mitigating the statistical risks incurred by sketching.
"
291,2017,Estimating the unseen from multiple populations,Oral/Poster,"Given samles from a distribution, how many new elements should we exect to find if we kee on samling this distribution? This is an imortant and actively studied roblem, with many alications ranging from secies estimation to genomics. We generalize this extraolation and related unseen estimation roblems to the multile oulation setting, where oulation $j$ has an unknown distribution $D_j$ from which we observe $n_j$ samles. We derive an otimal estimator for the total number of elements we exect to find among new samles across the oulations. Surrisingly, we rove that our estimator's accuracy is indeendent of the number of oulations. We also develo an efficient otimization algorithm to solve the more general roblem of estimating multi-oulation frequency distributions. We validate our methods and theory through extensive exeriments. Finally, on a real dataset of human genomes across multile ancestries, we demonstrate how our aroach for unseen estimation can enable cohort designs that can discover interesting mutations with greater efficiency."
292,2017,Meritocratic Fairness for Cross-Population Selection,Oral/Poster,"We consider the roblem of selecting a strong ool of individuals from several oulations with incomarable skills (e.g. soccer layers, mathematicians, and singers) in a fair manner.  The quality of an individual is defined to be their relative rank (by cumulative distribution value) within their own oulation, which ermits cross-oulation comarisons.  We study algorithms which attemt to select the highest quality subset desite the fact that true CDF values are not known, and can only be estimated from the finite ool of candidates.  Secifically, we quantify the regret in quality imosed by ""meritocratic"" notions of fairness, which require that individuals are selected with robability that is monotonically increasing in their true quality. We give algorithms with rovable fairness and regret guarantees, as well as lower bounds, and rovide emirical results which suggest that our algorithms erform better than the theory suggests.  We extend our results to a sequential batch setting, in which an algorithm must reeatedly select subsets of individuals from new ools of alicants, but has the benefit of being able to comare them to the accumulated data from revious rounds.
"
293,2017,Neural networks and rational functions,Oral/Poster,"Neural networks and rational functions efficiently aroximate each other.  In more detail, it is shown here that for any ReLU network, there exists a rational function of degree $O(olylog(1\esilon))$ which is $\esilon$-close, and similarly for any rational function there exists a ReLU network of size $O(olylog(1\esilon))$ which is $\esilon$-close.  By contrast, olynomials need degree $\Omega(oly(1\esilon))$ to aroximate even a single ReLU.  When converting a ReLU network to a rational function as above, the hidden constants deend exonentially on the number of layers, which is shown to be tight;  in other words, a comositional reresentation can be beneficial even for rational functions.
"
294,2017,Input Convex Neural Networks,Oral/Poster,"This aer resents the inut convex neural network
architecture. These are scalar-valued (otentially dee) neural
networks with constraints on the network arameters such that the
outut of the network is a convex function of (some of) the inuts.
The networks allow for efficient inference via otimization over some
inuts to the network given others, and can be alied to settings
including structured rediction, data imutation, reinforcement
learning, and others.  In this aer we lay the basic groundwork for
these models, roosing methods for inference, otimization and
learning, and analyze their reresentational ower.  We show that many
existing neural network architectures can be made inut-convex with
a minor modification, and develo secialized otimization
algorithms tailored to this setting. Finally, we highlight the
erformance of the methods on multi-label rediction, image
comletion, and reinforcement learning roblems, where we show
imrovement over the existing state of the art in many cases.
"
295,2017,Co-clustering through Optimal Transport,Oral/Poster,"In this aer, we resent a novel method for co-clustering, an unsuervised learning aroach that aims at discovering homogeneous grous of data instances and features by grouing them simultaneously. The roosed method uses the entroy regularized otimal transort between emirical measures defined on data instances and features in order to obtain an estimated joint robability density function reresented by the otimal couling matrix. This matrix is further factorized to obtain the induced row and columns artitions using multiscale reresentations aroach. To justify our method theoretically, we show how the solution of the regularized otimal transort can be seen from the variational inference ersective thus motivating its use for co-clustering. The algorithm derived for the roosed method and its kernelized version based on the notion of Gromov-Wasserstein distance are fast, accurate and can determine automatically the number of both row and column clusters. These features are vividly demonstrated through extensive exerimental evaluations. 
"
296,2017,OptNet: Differentiable Optimization as a Layer in Neural Networks,Oral/Poster,"This aer resents OtNet, a network architecture that integrates
  otimization roblems (here, secifically in the form of quadratic rograms)
  as individual layers in larger end-to-end trainable dee networks.
  These layers encode constraints and comlex deendencies
  between the hidden states that traditional convolutional and
  fully-connected layers often cannot cature.
  In this aer, we exlore the foundations for such an architecture:
  we show how techniques from sensitivity analysis, bilevel
  otimization, and imlicit differentiation can be used to
  exactly differentiate through these layers and with resect
  to layer arameters;
  we develo a highly efficient solver for these layers that exloits fast
  GPU-based batch solves within a rimal-dual interior oint method, and which
  rovides backroagation gradients with virtually no additional cost on to of
  the solve;
  and we highlight the alication of these aroaches in several roblems.
  In one notable examle, we show that the method is
  caable of learning to lay mini-Sudoku (4x4) given just inut and outut games,
  with no a riori information about the rules of the game;
  this highlights the ability of our architecture to learn hard
  constraints better than other neural architectures.
"
297,2017,Multiple Clustering Views from Multiple Uncertain Experts,Oral/Poster,"Exert inut can imrove clustering erformance. In today's collaborative 
environment, the availability of crowdsourced multile exert inut is 
becoming common. Given multile exerts' inuts, most existing aroaches can 
only discover one clustering structure. However, data is multi-faced by nature 
and can be clustered in different ways (also known as views). 
In an exloratory analysis roblem where ground truth is not known, different 
exerts may have diverse views on how to cluster data.
In this aer, we address the roblem on how to automatically discover 
multile ways to cluster data given otentially diverse inuts from multile 
uncertain exerts. We roose a novel Bayesian robabilistic model that 
automatically learns the multile exert views and the clustering structure 
associated with each view. The benefits of learning the exerts' views include 
1) enabling the discovery of multile diverse clustering structures, and
2) imroving the quality of clustering solution in each view by assigning 
higher weights to exerts with higher confidence.
In our aroach, the exert views, multile clustering structures and 
exert confidences are jointly learned via variational inference.
Exerimental results on synthetic datasets, benchmark datasets and a
real-world disease subtying roblem show that our roosed aroach outerforms
cometing baselines, including meta clustering, semi-suervised clustering,
semi-crowdsourced clustering and consensus clustering.
"
298,2017,Parseval Networks: Improving Robustness to Adversarial Examples,Oral/Poster,"We introduce Parseval networks, a form of dee neural networks in which the Lischitz constant of linear, convolutional and aggregation layers is constrained to be smaller than $1$. Parseval networks are emirically and theoretically motivated by an analysis of the robustness of the redictions made by dee neural networks when their inut is subject to an adversarial erturbation. The most imortant feature of Parseval networks is to maintain weight matrices of linear and convolutional layers to be (aroximately) Parseval tight frames, which are extensions of orthogonal matrices to non-square matrices. We describe how these constraints can be maintained efficiently during SGD. We show that Parseval networks match the state-of-the-art regarding accuracy on CIFAR-10100 and Street View House Numbers (SVHN), while being more robust than their vanilla counterart against adversarial examles. Incidentally, Parseval networks also tend to train faster and make a better usage of the full caacity of the networks."
