,Year,Title,Decision,Abstract
991,2019,Correlated Variational Auto-Encoders,Poster,"Variational Auto-Encoders (VAEs) are caable of learning latent reresentations for high dimensional data. However, due to the i.i.d. assumtion, VAEs only otimize the singleton variational distributions and fail to account for the correlations between data oints, which might be crucial for learning latent reresentations from dataset where a riori we know correlations exist. We roose Correlated Variational Auto-Encoders (CVAEs) that can take the correlation structure into consideration when learning latent reresentations with VAEs. CVAEs aly a rior based on the correlation structure. To address the intractability introduced by the correlated rior, we develo an aroximation by average of a set of tractable lower bounds over all maximal acyclic subgrahs of the undirected correlation grah. Exerimental results on matching and link rediction on ublic benchmark rating datasets and sectral clustering on a synthetic dataset show the effectiveness of the roosed method over baseline algorithms.
"
992,2019,Towards a Unified Analysis of Random Fourier Features,Poster,"Random Fourier features is a widely used, simle, and effective technique for scaling u kernel methods. The existing theoretical analysis of the aroach, however, remains focused on secific learning tasks and tyically gives essimistic bounds which are at odds with the emirical results. We tackle these roblems and rovide the first unified risk analysis of learning with random Fourier features using the squared error and Lischitz continuous loss functions. In our bounds, the trade-off between the comutational cost and the exected risk convergence rate is roblem secific and exressed in terms of the regularization arameter and the \emh{number of effective degrees of freedom}. We study both the standard random Fourier features method for which we imrove the existing bounds on the number of features required to guarantee the corresonding minimax risk convergence rate of kernel ridge regression, as well as a data-deendent modification which samles features roortional to \emh{ridge leverage scores} and further reduces the required number of features. As ridge leverage scores are exensive to comute, we devise a simle aroximation scheme which rovably reduces the comutational cost without loss of statistical efficiency.
"
993,2019,Learning deep kernels for exponential family densities,Poster,"The kernel exonential family is a rich class of distributions, which can be fit efficiently and with statistical guarantees by score matching. Being required to choose a riori a simle kernel such as the Gaussian, however, limits its ractical alicability. We rovide a scheme for learning a kernel arameterized by a dee network, which can find comlex location-deendent local features of the data geometry. This gives a very rich class of density models, caable of fitting comlex structures on moderate-dimensional roblems. Comared to dee density models fit via maximum likelihood, our aroach rovides a comlementary set of strengths and tradeoffs: in emirical studies, the former can yield higher likelihoods, whereas the latter gives better estimates of the gradient of the log density, the score, which describes the distribution's shae.
"
994,2019,Bayesian Deconditional Kernel Mean Embeddings,Poster,"Conditional kernel mean embeddings form an attractive nonarametric framework for reresenting conditional means of functions, describing the observation rocesses for many comlex models. However, the recovery of the original underlying function of interest whose conditional mean was observed is a challenging inference task. We formalize deconditional kernel mean embeddings as a solution to this inverse roblem, and show that it can be naturally viewed and used as a nonarametric Bayes' rule. Critically, we introduce the notion of task transformed Gaussian rocesses and establish deconditional kernel means embeddings as their osterior redictive mean. This connection rovides Bayesian interretations and uncertainty estimates for deconditional kernel means, exlains their regularization hyerarameters, and rovides a marginal likelihood for kernel hyerarameter learning. They further enable ractical alications such as learning sarse reresentations for big data and likelihood-free inference.
"
995,2019,A Kernel Perspective for Regularizing Deep Neural Networks,Poster,"We roose a new oint of view for regularizing dee neural networks by using the norm of a reroducing kernel Hilbert sace (RKHS). Even though this norm cannot be comuted, it admits uer and lower aroximations leading to various ractical strategies. Secifically, this ersective (i) rovides a common umbrella for many existing regularization rinciles, including sectral norm and gradient enalties, or adversarial training, (ii) leads to new effective regularization enalties, and (iii) suggests hybrid strategies combining lower and uer bounds to get better aroximations of the RKHS norm. We exerimentally show this aroach to be effective when learning on small datasets, or to obtain adversarially robust models.
"
996,2019,A Persistent Weisfeiler--Lehman Procedure for Graph Classification,Poster,"The Weisfeiler--Lehman grah kernel exhibits cometitive erformance
in many grah classification tasks. However, its subtree features are not able to cature connected comonents and cycles, toological features known for characterising grahs. To extract such features, we leverage roagated node label
information and transform unweighted grahs into metric ones. This ermits us to augment the subtree features with toological information obtained using ersistent homology, a concet from toological data analysis. Our method, which we formalise as a generalisation of Weisfeiler--Lehman subtree features, exhibits favourable classification accuracy and its imrovements in redictive erformance are mainly driven by including cycle information.
"
997,2019,Rehashing Kernel Evaluation in High Dimensions,Poster,"Kernel methods are effective but do not scale well to large scale data, esecially in high dimensions where the geometric data structures used to accelerate kernel evaluation suffer from the curse of dimensionality. 
Recent theoretical advances have  roosed fast kernel evaluation algorithms leveraging hashing techniques with worst-case asymtotic imrovements. However, these advances are largely confined to the theoretical realm due to concerns such as suer-linear rerocessing time and diminishing gains in non-worst case datasets. In this aer, we close the ga between theory and ractice by addressing these challenges via rovable and ractical rocedures for adative samle size selection, rerocessing time reduction, and refined variance bounds that quantify the data-deendent erformance of random samling and hashing-based kernel evaluation methods. Our exeriments show that these new tools offer u to $10\times$ imrovement in evaluation time on a range of synthetic and real-world datasets."
998,2019,Large-Scale Sparse Kernel Canonical Correlation Analysis,Poster,"This aer resents gradKCCA, a large-scale sarse non-linear canonical correlation method. Like Kernel Canonical Correlation Analysis (KCCA), our method finds non-linear relations through kernel functions, but it does not rely on a kernel matrix, a known bottleneck for scaling u kernel methods. gradKCCA corresonds to solving KCCA with the additional constraint that the canonical rojection directions in the kernel-induced feature sace have reimages in the original data sace. Firstly, this modification allows us to very efficiently maximize kernel canonical correlation through an alternating rojected gradient algorithm working in the original data sace. Secondly, we can control the sarsity of the rojection directions by constraining the $\ell_1$ norm of the reimages of the rojection directions, facilitating the interretation of the discovered atterns, which is not available through KCCA. Our emirical exeriments demonstrate that gradKCCA outerforms state-of-the-art CCA methods in terms of seed and robustness to noise both in simulated and real-world datasets."
999,2019,A Kernel Theory of Modern Data Augmentation,Poster,"Data augmentation, a technique in which a training set is exanded with class-reserving transformations, is ubiquitous in modern machine learning ielines. In this aer, we seek to establish a theoretical framework for understanding data augmentation. We aroach this from two directions: First, we rovide a general model of augmentation as a Markov rocess, and show that kernels aear naturally with resect to this model, even when we do not emloy kernel classification. Next, we analyze more directly the effect of augmentation on kernel classifiers, showing that data augmentation can be aroximated by first-order feature averaging and second-order variance regularization comonents. These frameworks both serve to illustrate the ways in which data augmentation affects the downstream learning model, and the resulting analyses rovide novel connections between rior work in invariant kernels, tangent roagation, and robust otimization. Finally, we rovide several roof-of-concet alications showing that our theory can be useful for accelerating machine learning workflows, such as reducing the amount of comutation needed to train using augmented data, and redicting the utility of a transformation rior to training.
"
1000,2019,kernelPSI: a Post-Selection Inference Framework for Nonlinear Variable Selection,Poster,"Model selection is an essential task for many alications in scientific discovery. The most common aroaches rely on univariate linear measures of association between each feature and the outcome. Such classical selection rocedures fail to take into account nonlinear effects and interactions between features. Kernel-based selection rocedures have been roosed as a solution. However, current strategies for kernel selection fail to measure the significance of a joint model constructed through the combination of the basis kernels. In the resent work, we exloit recent advances in ost-selection inference to roose a valid statistical test for the association of a joint model of the selected kernels with the outcome. The kernels are selected via a ste-wise rocedure which we model as a succession of quadratic constraints in the outcome variable. 
"
1001,2019,Scalable Learning in Reproducing Kernel Krein Spaces,Poster,"We rovide the first mathematically comlete derivation of the Nyström method for low-rank aroximation of indefinite kernels and roose an efficient method for finding an aroximate eigendecomosition of such kernel matrices. Building on this result, we devise highly scalable methods for learning in reroducing kernel Krein saces. The devised aroaches rovide a rinciled and theoretically well-founded means to tackle large scale learning roblems with indefinite kernels. The main motivation for our work comes from roblems with structured reresentations (e.g., grahs, strings, time-series), where it is relatively easy to devise a airwise (dis)similarity function based on intuition andor knowledge of domain exerts. Such functions are tyically not ositive definite and it is often well beyond the exertise of ractitioners to verify this condition. The effectiveness of the devised aroaches is evaluated emirically using indefinite kernels defined on structured and vectorial data reresentations.
"
1002,2019,Dirichlet Simplex Nest and Geometric Inference,Poster,"We roose Dirichlet Simlex Nest, a class of robabilistic models suitable for a variety of data tyes, and develo fast and rovably accurate inference algorithms by accounting for the model's convex geometry and low dimensional simlicial structure. By exloiting the connection to Voronoi tessellation and roerties of Dirichlet distribution, the roosed inference algorithm is shown to achieve consistency and strong error bound guarantees on a range of model settings and data distributions. The effectiveness of our model and the learning algorithm is demonstrated by simulations and by analyses of text and financial data.
"
1003,2019,Bayesian leave-one-out cross-validation for large data,Poster,"Model inference, such as model comarison, model checking, and model selection, is an imortant art of model develoment. Leave-one-out cross-validation (LOO) is a general aroach for assessing the generalizability of a model, but unfortunately, LOO does not scale well to large datasets. We roose a combination of using aroximate inference techniques and robability-roortional-to-size-samling (PPS) for fast LOO model evaluation for large datasets. We rovide both theoretical and emirical results showing good roerties for large data.
"
1004,2019,Rao-Blackwellized Stochastic Gradients for Discrete Distributions,Poster,"We wish to comute the gradient of an exectation
over a finite or countably infinite samle
sace having K ≤ ∞ categories. When K is indeed
infinite, or finite but very large, the relevant
summation is intractable. Accordingly, various
stochastic gradient estimators have been roosed.
In this aer, we describe a technique that can be
alied to reduce the variance of any such estimator,
without changing its bias—in articular,
unbiasedness is retained. We show that our technique
is an instance of Rao-Blackwellization, and 
we demonstrate the imrovement it yields on a 
semi-suervised classification roblem and a ixel attention task.
"
1005,2019,Neurally-Guided Structure Inference,Poster,"Most structure inference methods either rely on exhaustive search or are urely data-driven. Exhaustive search robustly infers the structure of arbitrarily comlex data, but it is slow. Data-driven methods allow efficient inference, but do not generalize when test data have more comlex structures than training data. In this aer, we roose a hybrid inference algorithm, the Neurally-Guided Structure Inference (NG-SI), keeing the advantages of both search-based and data-driven methods. The key idea of NG-SI is to use a neural network to guide the hierarchical, layer-wise search over the comositional sace of structures. We evaluate our algorithm on two reresentative structure inference tasks: robabilistic matrix decomosition and symbolic rogram arsing. It outerforms data-driven and search-based alternatives on both tasks.
"
1006,2019,Bayesian Joint Spike-and-Slab Graphical Lasso,Poster,"In this article, we roose a new class of riors for Bayesian inference with multile Gaussian grahical models. We introduce Bayesian treatments of two oular rocedures, the grou grahical lasso and the fused grahical lasso, and extend them to a continuous sike-and-slab framework to allow self-adative shrinkage and model selection simultaneously.  We develo an EM algorithm that erforms fast and dynamic exlorations of osterior modes. Our aroach selects sarse models efficiently and automatically with substantially smaller bias than would be induced by alternative regularization rocedures. The erformance of the roosed methods are demonstrated through simulation and two real data examles.
"
1007,2019,Rotation Invariant Householder Parameterization for Bayesian PCA,Poster,"We consider robabilistic PCA and related factor models from a Bayesian ersective. These models are in general not identifiable as the likelihood has a rotational symmetry. This gives rise to comlicated osterior distributions with continuous subsaces of equal density and thus hinders efficiency of inference as well as interretation of obtained arameters. In articular, osterior averages over factor loadings become meaningless and only model redictions are unambiguous. Here, we roose a arameterization based on Householder transformations, which remove the rotational symmetry of the osterior. Furthermore, by relying on results from random matrix theory, we establish the arameter distribution which leaves the model unchanged comared to the original rotationally symmetric formulation. In articular, we avoid the need to comute the Jacobian determinant of the arameter transformation. This allows us to efficiently imlement robabilistic PCA in a rotation invariant fashion in any state of the art toolbox. Here, we imlemented our model in the robabilistic rogramming language Stan and illustrate it on several examles.
"
1008,2019,A Framework for Bayesian Optimization in Embedded Subspaces,Poster,"We resent a theoretically founded aroach for high-dimensional Bayesian otimization based on low-dimensional subsace embeddings.
We rove that the error in the Gaussian rocess model is bounded tightly when going from the original high-dimensional search domain to the low-dimensional embedding.  This imlies that the otimization rocess in the low-dimensional embedding roceeds essentially as if it were run directly on an unknown active subsace of low dimensionality.  The argument alies to a large class of algorithms and GP models, including non-stationary kernels. Moreover, we rovide an efficient imlementation based on hashing and demonstrate emirically that this subsace embedding achieves considerably better results than the reviously roosed methods for high-dimensional BO based on Gaussian matrix rojections and structure-learning.
"
1009,2019,Convolutional Poisson Gamma Belief Network,Poster,"For text analysis, one often resorts to a lossy reresentation that either comletely ignores word order or embeds each word as a low-dimensional dense feature vector. In this aer, we roose convolutional Poisson factor analysis (CPFA) that directly oerates on a lossless reresentation that rocesses the words in each document as a sequence of high-dimensional one-hot vectors. To boost its erformance, we further roose the convolutional Poisson gamma belief network (CPGBN) that coules CPFA with the gamma belief network via a novel robabilistic ooling layer. CPFA forms words into hrases and catures very secific hrase-level toics, and CPGBN further builds a hierarchy of increasingly more general hrase-level toics. For efficient inference, we develo both a Gibbs samler and a Weibull distribution based convolutional variational auto-encoder. Exerimental results demonstrate that CPGBN can extract high-quality text latent reresentations that cature the word order information, and hence can be leveraged as a building block to enrich a wide variety of existing latent variable models that ignore word order.
"
1010,2019,Automatic Posterior Transformation for Likelihood-Free Inference,Poster,"How can one erform Bayesian inference on stochastic simulators with intractable likelihoods? A recent aroach is to learn the osterior from adatively roosed simulations using neural network-based conditional density estimators. However, existing methods are limited to a narrow range of roosal distributions or require imortance weighting that can limit erformance in ractice. Here we resent automatic osterior transformation (APT), a new sequential neural osterior estimation method for simulation-based inference. APT can modify the osterior estimate using arbitrary, dynamically udated roosals, and is comatible with owerful flow-based density estimators. It is more flexible, scalable and efficient than revious simulation-based inference techniques. APT can oerate directly on high-dimensional time series and image data, oening u new alications for likelihood-free inference.
"
1011,2019,Active Learning for Decision-Making from Imbalanced Observational Data,Poster,"Machine learning can hel ersonalized decision suort by learning models to redict individual treatment effects (ITE). This work studies the reliability of rediction-based decision-making in a task of deciding which action $a$ to take for a target unit after observing its covariates $\tilde{x}$ and redicted outcomes $\hat{}(\tilde{y} \mid \tilde{x}, a)$. An examle case is ersonalized medicine and the decision of which treatment to give to a atient. A common roblem when learning these models from observational data is imbalance, that is, difference in treatedcontrol covariate distributions, which is known to increase the uer bound of the exected ITE estimation error. We roose to assess the decision-making reliability by estimating the ITE model's Tye S error rate, which is the robability of the model inferring the sign of the treatment effect wrong. Furthermore, we use the estimated reliability as a criterion for active learning, in order to collect new (ossibly exensive) observations, instead of making a forced choice based on unreliable redictions. We demonstrate the effectiveness of this decision-making aware active learning in two decision-making tasks: in simulated data with binary outcomes and in a medical dataset with synthetic and continuous treatment outcomes."
1012,2019,Validating Causal Inference Models via Influence Functions,Poster,"The roblem of estimating causal effects of treatments from observational data falls beyond the realm of suervised learning — because counterfactual data is inaccessible, we can never observe the true causal effects. In the absence of ""suervision"", how can we evaluate the erformance of causal inference methods? In this aer, we use influence functions — the functional derivatives of a loss function — to develo a model validation rocedure that estimates the estimation error of causal inference methods. Our rocedure utilizes a Taylor-like exansion to aroximate the loss function of a method on a given dataset in terms of the influence functions of its loss on a ""synthesized"", roximal dataset with known causal effects. Under minimal regularity assumtions, we show that our rocedure is consistent and efficient. Exeriments on 77 benchmark datasets show that using our rocedure, we can accurately redict the comarative erformances of state-of-the-art causal inference methods alied to a given observational study.
"
1013,2019,"Ithemal: Accurate, Portable and Fast Basic Block Throughput Estimation using Deep Neural Networks",Poster,"Predicting the number of clock cycles a rocessor takes to execute a block of assembly instructions in steady state (the throughut) is imortant for both comiler designers and erformance engineers. Building an analytical model to do so is esecially comlicated in modern x86-64 Comlex Instruction Set Comuter (CISC) machines with sohisticated rocessor microarchitectures in that it is tedious, error rone, and must be erformed from scratch for each rocessor generation. In this aer we resent Ithemal, the first tool which learns to redict the throughut of a set of instructions. Ithemal uses a hierarchical LSTM--based aroach to redict throughut based on the ocodes and oerands of instructions in a basic block. We show that Ithemal is more accurate than state-of-the-art hand-written tools currently used in comiler backends and static machine code analyzers. In articular, our model has less than half the error of state-of-the-art analytical models (LLVM's llvm-mca and Intel's IACA). Ithemal is also able to redict these throughut values just as fast as the aforementioned tools, and is easily orted across a variety of rocessor microarchitectures with minimal develoer effort.
"
1014,2019,Learning to Groove with Inverse Sequence Transformations,Poster,"We exlore models for translating abstract musical ideas (scores, rhythms) into exressive erformances using seq2seq and recurrent variational information bottleneck (VIB) models. Though seq2seq models usually require ainstakingly aligned corora, we show that it is ossible to adat an aroach from the Generative Adversarial Network (GAN) literature (e.g. Pix2Pix, Vid2Vid) to sequences, creating large volumes of aired data by erforming simle transformations and training generative models to lausibly invert these transformations. Music, and drumming in articular, rovides a strong test case for this aroach because many common transformations (quantization, removing voices) have clear semantics, and learning to invert them has real-world alications.  Focusing on the case of drum set layers, we create and release a new dataset for this urose, containing over 13 hours of recordings by rofessional drummers aligned with fine-grained timing and dynamics information.  We also exlore some of the creative otential of these models, demonstrating imrovements on state-of-the-art methods for Humanization (instantiating a erformance from a musical score).
"
1015,2019,Grid-Wise Control for Multi-Agent Reinforcement Learning in Video Game AI,Poster,"We consider the roblem of multi-agent reinforcement learning (MARL) in video game AI, where the agents are located in a satial grid-world environment and the number of agents varies both within and across eisodes. The challenge is to flexibly control an arbitrary number of agents while achieving effective collaboration. Existing MARL methods usually suffer from the trade-off between these two considerations. To address the issue, we roose a novel architecture that learns a satial joint reresentation of all the agents and oututs grid-wise actions. Each agent will be controlled indeendently by taking the action from the grid it occuies. By viewing the state information as a grid feature ma, we emloy a convolutional encoder-decoder as the olicy network. This architecture naturally romotes agent communication because of the large recetive field rovided by the stacked convolutional layers. Moreover, the satially shared convolutional arameters enable fast arallel exloration that the exeriences discovered by one agent can be immediately transferred to others. The roosed method can be conveniently integrated with general reinforcement learning algorithms, e.g., PPO and Q-learning. We demonstrate the effectiveness of the roosed method in extensive challenging multi-agent tasks in StarCraft II.
"
1016,2019,HOList: An Environment for Machine Learning of Higher Order Logic Theorem Proving,Poster,"We resent an environment, benchmark, and dee learning driven automated theorem rover for higher-order logic. Higher-order interactive theorem rovers enable the formalization of arbitrary mathematical theories and thereby resent an interesting challenge for dee learning. We rovide an oen-source framework based on the HOL Light theorem rover that can be used as a reinforcement learning environment. HOL Light comes with a broad coverage of basic mathematical theorems on calculus and the formal roof of the Keler conjecture, from which we derive a challenging benchmark for automated reasoning aroaches. We also resent a dee reinforcement learning driven automated theorem rover, DeeHOL, that gives strong initial results on this benchmark.
"
1017,2019,Molecular Hypergraph Grammar with Its Application to Molecular Optimization,Poster,"Molecular otimization aims to discover novel molecules with desirable roerties, and its two fundamental challenges are: (i) it is not trivial to generate valid molecules in a controllable way due to hard chemical constraints such as the valency conditions, and (ii) it is often costly to evaluate a roerty of a novel molecule, and therefore, the number of roerty evaluations is limited. These challenges are to some extent alleviated by a combination of a variational autoencoder (VAE) and Bayesian otimization (BO), where VAE converts a molecule intofrom its latent continuous vector, and BO otimizes a latent continuous vector (and its corresonding molecule) within a limited number of roerty evaluations. While the most recent work, for the first time, achieved 100% validity, its architecture is rather comlex due to auxiliary neural networks other than VAE, making it difficult to train. This aer resents a molecular hyergrah grammar variational autoencoder (MHG-VAE), which uses a single VAE to achieve 100% validity. Our idea is to develo a grah grammar encoding the hard chemical constraints, called molecular hyergrah grammar (MHG), which guides VAE to always generate valid molecules. We also resent an algorithm to construct MHG from a set of molecules.
"
1018,2019,Graph Neural Network for Music Score Data and Modeling Expressive Piano Performance,Poster,"Music score is often handled as one-dimensional sequential data. Unlike words in a text document, notes in music score can be layed simultaneously by the olyhonic nature and each of them has its own duration. In this aer, we reresent the unique form of musical score using grah neural network and aly it for rendering exressive iano erformance from the music score. Secifically, we design the model using note-level gated grah neural network and measure-level hierarchical attention network with bidirectional long short-term memory with an iterative feedback method. In addition, to model different styles of erformance for a given inut score, we emloy a variational auto-encoder. The result of the listening test shows that our roosed model generated more human-like erformances comared to a baseline model and a hierarchical attention network model that handles music score as a word-like sequence.
"
1019,2019,Learning to Prove Theorems via Interacting with Proof Assistants,Poster,"Humans rove theorems by relying on substantial high-level reasoning and roblem-secific insights. Proof assistants offer a formalism that resembles human mathematical reasoning, reresenting theorems in higher-order logic and roofs as high-level tactics. However, human exerts have to construct roofs manually by entering tactics into the roof assistant. In this aer, we study the roblem of using machine learning to automate the interaction with roof assistants. We construct CoqGym, a large-scale dataset and learning environment containing 71K human-written roofs from 123 rojects develoed with the Coq roof assistant. We develo ASTactic, a dee learning-based model that generates tactics as rograms in the form of abstract syntax trees (ASTs). Exeriments show that ASTactic trained on CoqGym can generate effective tactics and can be used to rove new theorems not reviously rovable by automated methods. Code is available at htts:github.comrinceton-vlCoqGym.
"
1020,2019,Circuit-GNN: Graph Neural Networks for Distributed Circuit Design,Poster,"We resent Circuit-GNN, a grah neural network (GNN) model for designing distributed circuits. Today, designing distributed circuits is a slow rocess that can take months from an exert engineer.  Our model both automates and seeds u the rocess. The model learns to simulate the electromagnetic (EM) roerties of distributed circuits. Hence, it can be used to relace traditional EM simulators, which tyically take tens of minutes for each design iteration. Further, by leveraging neural networks' differentiability, we can use our model to solve the inverse roblem -- i.e., given desirable EM secifications, we roagate the gradient to otimize the circuit arameters and toology to satisfy the secifications. 
We exloit the flexibility of GNN to create one model that works for different circuit toologies. 
We comare our model with a commercial simulator showing that it reduces simulation time by four orders of magnitude.  We also demonstrate the value of our model by using it to design a Terahertz channelizer, a difficult task that requires a secialized exert.  The results show that our model roduces a channelizer whose erformance is as good as a manually otimized design, and can save the exert several weeks of toology and arameter otimization. Most interestingly, our model comes u with new designs that differ from the limited temlates commonly used by engineers in the field, hence significantly exanding the design sace. 
"
1021,2019,Learning to Optimize Multigrid PDE Solvers,Poster,"Constructing fast numerical solvers for artial differential equations (PDEs) is crucial for many scientific discilines.  A leading technique for solving large-scale PDEs is using multigrid methods. At the core of a multigrid solver is the rolongation matrix, which relates between different scales of the roblem. This matrix is strongly roblem-deendent, and its otimal construction is critical to the efficiency of the solver. In ractice, however, devising multigrid algorithms for new roblems often oses formidable challenges. In this aer we roose a framework for learning multigrid solvers. Our method learns a (single) maing from discretized PDEs to rolongation oerators for a broad class of 2D diffusion roblems. We train a neural network once for the entire class of PDEs, using an efficient and unsuervised loss function. Our tests demonstrate imroved convergence rates comared to the widely used Black-Box multigrid scheme, suggesting that our method successfully learned rules for constructing rolongation matrices.
"
1022,2019,A Block Coordinate Descent Proximal Method for Simultaneous Filtering and Parameter Estimation,Poster,"We roose and analyze a block coordinate descent roximal algorithm (BCD-rox) for simultaneous filtering and arameter estimation of ODE models. As we show on ODE systems with u to d=40 dimensions, as comared to state-of-the-art methods, BCD-rox exhibits increased robustness (to noise, arameter initialization, and hyerarameters), decreased training times, and imroved accuracy of both filtered states and estimated arameters. We show how BCD-rox can be used with multiste numerical discretizations, and we establish convergence of BCD-rox under hyotheses that include real systems of interest.
"
1023,2019,Learning Hawkes Processes Under Synchronization Noise,Poster,"Multivariate Hawkes rocesses (MHP) are widely used in a variety of fields to model the occurrence of discrete events. Prior work on learning MHPs has only focused on inference in the resence of erfect traces without noise. We address the roblem of learning the causal structure of MHPs when observations are subject to an unknown delay. In articular, we introduce the so-called synchronization noise, where the stream of events generated by each dimension is subject to a random and unknown time shift. We characterize the robustness of the classic maximum likelihood estimator to synchronization noise, and we introduce a new aroach for learning the causal structure in the resence of noise. Our exerimental results show that our aroach accurately recovers the causal structure of MHPs for a wide range of noise levels, and significantly outerforms classic estimation methods.
"
1024,2019,Generative Adversarial User Model for Reinforcement Learning Based Recommendation System,Poster,"There are great interests as well as many challenges in alying reinforcement learning (RL) to recommendation systems. In this setting, an online user is the environment; neither the reward function nor the environment dynamics are clearly defined, making the alication of RL challenging. In this aer, we roose a novel model-based reinforcement learning framework for recommendation systems, where we develo a generative adversarial network to imitate user behavior dynamics and learn her reward function. Using this user model as the simulation environment, we develo a novel Cascading DQN algorithm to obtain a combinatorial recommendation olicy which can handle a large number of candidate items efficiently. In our exeriments with real data, we show this generative adversarial user model can better exlain user behavior than alternatives, and the RL olicy based on this model can lead to a better long-term reward for the user and higher click rate for the system.
"
1025,2019,A Statistical Investigation of Long Memory in Language and Music,Poster,"Reresentation and learning of long-range deendencies is a central challenge confronted in modern alications of machine learning to sequence data. Yet desite the rominence of this issue, the basic roblem of measuring long-range deendence, either in a given data source or as reresented in a trained dee model, remains largely limited to heuristic tools. We contribute a statistical framework for investigating long-range deendence in current alications of dee sequence modeling, drawing on the well-develoed theory of long memory stochastic rocesses. This framework yields testable imlications concerning the relationshi between long memory in real-world data and its learned reresentation in a dee learning architecture, which are exlored through a semiarametric framework adated to the high-dimensional setting. 
"
1026,2019,Deep Factors for Forecasting,Poster,"Producing robabilistic forecasts for large collections of similar andor deendent time series is a ractically highly relevant, yet challenging task. Classical time series models fail to cature comlex atterns in the data and multivariate techniques struggle to scale to large roblem sizes, but their reliance on strong structural assumtions makes them data-efficient and allows them to rovide estimates of uncertainty. The converse is true for models based on dee neural networks, which can learn comlex atterns and deendencies given enough data. In this aer, we roose a hybrid model that incororates the benefits of both aroaches. Our new method is data-driven and scalable via a latent, global, dee comonent.  It also handles uncertainty through a local classical model. We rovide both theoretical and emirical evidence for the soundness of our aroach through a necessary and sufficient decomosition of exchangeable time series into a global and a local art and extensive exeriments.  Our exeriments demonstrate the advantages of our model both in term of data efficiency and comutational comlexity.
"
1027,2019,Weakly-Supervised Temporal Localization via Occurrence Count Learning,Poster,"We roose a novel model for temoral detection and localization which allows the training of dee neural networks using only counts of event occurrences as training labels. This owerful weakly-suervised framework alleviates the burden of the imrecise and time consuming rocess of annotating event locations in temoral data. Unlike existing methods, in which localization is exlicitly achieved by design, our model learns localization imlicitly as a byroduct of learning to count instances. This unique feature is a direct consequence of the model's theoretical roerties. We validate the effectiveness of our aroach in a number of exeriments (drum hit and iano onset detection in audio, digit detection in images) and demonstrate erformance comarable to that of fully-suervised state-of-the-art methods, desite much weaker training requirements.
"
1028,2019,Switching Linear Dynamics for Variational Bayes Filtering,Poster,"System identification of comlex and nonlinear systems is a central roblem for model redictive control and model-based reinforcement learning. 
Desite their comlexity, such systems can often be aroximated well by a set of linear dynamical systems if broken into aroriate subsequences. 
This mechanism not only hels us find good aroximations of dynamics, but also gives us deeer insight into the underlying system. 
Leveraging Bayesian inference, Variational Autoencoders and Concrete relaxations, we show how to learn a richer and more meaningful state sace, e.g. encoding joint constraints and collisions with walls in a maze, from artial and high-dimensional observations.
This reresentation translates into a gain of accuracy of learned dynamics showcased on various simulated tasks.
"
1029,2019,Imputing Missing Events in Continuous-Time Event Streams,Poster,"Events in the world may be caused by other, unobserved events. We consider sequences of events in continuous time. Given a robability model of comlete sequences, we roose article smoothing---a form of sequential imortance samling---to imute the missing events in an incomlete sequence. We develo a trainable family of roosal distributions based on a tye of bidirectional continuous-time LSTM: Bidirectionality lets the roosals condition on future observations, not just on the ast as in article filtering. Our method can samle an ensemble of ossible comlete sequences (articles), from which we form a single consensus rediction that has low Bayes risk under our chosen loss metric. We exeriment in multile synthetic and real domains, using different missingness mechanisms, and modeling the comlete sequences in each domain with a neural Hawkes rocess (Mei &am; Eisner 2017). On held-out incomlete sequences, our method is effective at inferring the ground-truth unobserved events, with article smoothing consistently imroving uon article filtering.
"
1030,2019,Understanding and Controlling Memory in Recurrent Neural Networks,Poster,"To be effective in sequential data rocessing, Recurrent Neural Networks (RNNs) are required to kee track of ast events by creating memories. While the relation  between memories and the network’s hidden state dynamics was established over the last decade, revious works in this direction were of a redominantly descritive nature focusing mainly on locating the dynamical objects of interest. In articular, it remained unclear how dynamical observables affect the erformance, how they form and whether they can be maniulated. Here, we utilize different training rotocols, datasets and architectures to obtain a range of networks solving a delayed classification task with similar erformance, alongside substantial differences in their ability to extraolate for longer delays. We analyze the dynamics of the network’s hidden state, and uncover the reasons for this difference. Each memory is found to be associated with a nearly steady state of the dynamics which we refer to as a ’slow oint’. Slow oint seeds redict extraolation erformance across all datasets, rotocols and architectures tested. Furthermore, by tracking the formation of the slow oints we are able to understand the origin of differences between training rotocols. Finally, we roose a novel regularization technique that is based on the relation between hidden state seeds and memory longevity. Our technique maniulates these seeds, thereby leading to a dramatic imrovement in memory robustness over time, and could ave the way for a new class of regularization methods.
"
